0,0.0644292971971089,0.109521488556716,0.0948486072187897
1.03448275862069,0.00493585829376908,0.0132805073684857,0.0078787827498854
2.06896551724138,0.000372398687245923,0.0015857850534523,0.000649659422304216
3.10344827586207,2.78372276588668e-05,0.000186980289432093,5.31773982843653e-05
4.13793103448276,2.07593640444426e-06,2.19542498137715e-05,4.34274381655442e-06
5.17241379310345,1.5470690062358e-07,2.57396363578799e-06,3.54362373666817e-07
6.20689655172414,1.15272458245386e-08,3.0163123243554e-07,2.89077619619604e-08
7.24137931034483,8.58854432017608e-10,3.5341188642235e-08,2.35794206382423e-09
8.27586206896552,6.39892583365054e-11,4.14060219444679e-09,1.92377003216393e-10
9.31034482758621,4.76751971234535e-12,4.85107953807073e-10,1.56448187738079e-11
10.3448275862069,3.55160345577588e-13,5.68346480989135e-11,1.32460709068027e-12
11.3793103448276,2.65343302885412e-14,6.65845156788691e-12,6.94999613415348e-14
12.4137931034483,1.77635683940025e-15,7.80375764009023e-13,8.02691246803988e-14
13.448275862069,2.22044604925031e-16,9.12603326241879e-14,7.30526750203353e-14
14.4827586206897,1.11022302462516e-16,1.0991207943789e-14,7.36077865326479e-14
15.5172413793103,0,1.11022302462516e-15,7.36077865326479e-14
16.551724137931,0,2.22044604925031e-16,7.36077865326479e-14
17.5862068965517,0,0,7.36077865326479e-14
18.6206896551724,0,0,7.36077865326479e-14
19.6551724137931,0,0,7.36077865326479e-14
20.6896551724138,0,0,7.36077865326479e-14
21.7241379310345,0,0,7.36077865326479e-14
22.7586206896552,0,0,7.36077865326479e-14
23.7931034482759,0,0,7.36077865326479e-14
24.8275862068966,0,0,7.36077865326479e-14
25.8620689655172,0,0,7.36077865326479e-14
26.8965517241379,0,0,7.36077865326479e-14
27.9310344827586,0,0,7.36077865326479e-14
28.9655172413793,0,0,7.36077865326479e-14
30,0,0,7.36077865326479e-14
