0,-1.9004461892992,-2.75117107656273,-3.2503096943499,-3.95269350456704,-4.3744429023037
0.0375,-1.83304854515232,-2.67167356655975,-3.20540877728942,-3.92645930415229,-4.40655408785898
0.075,-1.76947017569696,-2.60177801287423,-3.16113441397444,-3.90113413117518,-4.42633513506829
0.1125,-1.70941982327321,-2.53930309164832,-3.11763532184068,-3.87603356523698,-4.43606752187082
0.15,-1.65260785003293,-2.48257874960659,-3.07493606728721,-3.85066011767729,-4.43753729618498
0.175,-1.61639365558536,-2.44730743806765,-3.04688873764707,-3.8334089922452,-4.43463034025753
0.2,-1.581414868562,-2.41370349100542,-3.01914242751252,-3.8157898998085,-4.42901390243521
0.2125,-1.5643648815394,-2.39744297015236,-3.00537061397015,-3.8068203826514,-4.4252801090101
0.225,-1.54759553902866,-2.38150375266223,-2.9916594936372,-3.79773400557023,-4.4209716910606
0.25,-1.51486326684951,-2.35048321431501,-2.96439713418545,-3.77918359111961,-4.41074274510128
0.2875,-1.46765371081612,-2.30574775885586,-2.9238151258322,-3.75032407186083,-4.39172837147888
0.325,-1.42251962981141,-2.26269041276112,-2.88345921732369,-3.72009775779817,-4.36877626516913
0.35,-1.39348455085249,-2.23469507353735,-2.85659639271458,-3.69912442678836,-4.35148932027963
0.3875,-1.35137711868438,-2.19348697213384,-2.81623524027108,-3.66634109002995,-4.32280260664806
0.425,-1.31085376655432,-2.15293620905755,-2.77563891379076,-3.63186166170218,-4.2909913992042
0.4625,-1.27175959350519,-2.11276705151299,-2.73463305240274,-3.59555780590015,-4.25617932559532
0.5,-1.23395376877278,-2.07274124532563,-2.69304291620914,-3.55728814415183,-4.21840917073415
0.5375,-1.19730818699399,-2.03264884644347,-2.6506923685486,-3.51689273122732,-4.17764908289779
0.575,-1.16170610259564,-1.99230111216341,-2.60740221881565,-3.47418793720657,-4.13379559832282
0.6125,-1.1270407514055,-1.95152496515825,-2.56298800081206,-3.4289612102087,-4.0866737231325
0.65,-1.09321395454901,-1.91015866557109,-2.51725718082934,-3.3809654449424,-4.03603411308903
0.6875,-1.0601346894382,-1.86804841541807,-2.47000573504598,-3.32991262016828,-3.98154722402046
0.725,-1.02771760396614,-1.82504568336513,-2.42101397347228,-3.27546634290197,-3.92279412273917
0.7625,-0.995881442017863,-1.78100508117321,-2.3700414195616,-3.21723291773043,-3.85925341899098
0.8,-0.964547340416325,-1.73578264845171,-2.31682047173726,-3.15475036195662,-3.79028350685193
0.8375,-0.933636948853258,-1.68923440939814,-2.26104846730321,-3.08747466563138,-3.71509892491191
0.875,-0.903070314672695,-1.64121505189379,-2.20237763072278,-3.0147622899544,-3.63273912804477
0.9125,-0.872763463009732,-1.59157653961622,-2.14040220294713,-2.93584752946615,-3.54202722219528
0.95,-0.842625589095187,-1.54016639169941,-2.07464179052366,-2.84981275542147,-3.44151511471873
0.975,-0.822578237593615,-1.50483040557555,-2.0284186777078,-2.7879622152251,-3.36819399958693
1,-0.802528228606695,-1.46858676236775,-1.98005921050478,-2.72207262360114,-3.28909347339612
