0,-0.272341239442607,-0.242318580807695,-0.167766778897483
0.05,-0.26396230870952,-0.243179397340937,-0.165231965494308
0.1,-0.256918176943329,-0.244159042140816,-0.163195212595531
0.15,-0.251066542046302,-0.245481228353586,-0.161698791375068
0.2,-0.246296349039559,-0.247274571298924,-0.160723833247922
0.25,-0.242520717882101,-0.249626113066769,-0.160240513266653
0.3,-0.239672001160198,-0.252607123838976,-0.160219465565028
0.35,-0.237698209717641,-0.256287195283867,-0.160633904732797
0.4,-0.236560365904431,-0.260743070305107,-0.161459177512378
0.45,-0.236230503867631,-0.266065141624684,-0.162671510583081
0.5,-0.236690126999774,-0.272363123162468,-0.164246420821333
0.55,-0.237928988090301,-0.279771775118375,-0.166156867215114
0.6,-0.239944092805914,-0.288457287600437,-0.168371092862819
0.65,-0.242738849467382,-0.298624817470721,-0.170850050341441
0.7,-0.246322301989162,-0.310527651776332,-0.173544268450945
0.75,-0.25070839090973,-0.324478504417054,-0.176389983757592
0.8,-0.255915191358994,-0.340863525307916,-0.179304318577419
0.85,-0.261964077810217,-0.360159707055249,-0.182179233474195
0.9,-0.268878764614635,-0.38295651162354,-0.184873912885249
0.95,-0.276684169803398,-0.409982709963353,-0.187205152254286
1,-0.285405049085396,-0.442139634690467,-0.188935197529555
