1,0.730986983418554,0.984848881029889,0.523774086676494,0.476009879323584,0.449099163744312
2,0.218891223578047,0.884971003091634,0.363952510716736,0.447976975325836,0.347977669054782
3,0.374318218111161,0.143079971372092,0.266527769170741,0.135554100916277,0.187165663420631
4,0.0572791739354587,0.132087230750325,0.0883723672532116,0.103509371774993,0.101441632848339
5,0.0840452117263254,0.060376530853413,0.101846406996469,0.0735161471028249,0.121163847416735
6,0.0324647015593547,0.0830568657881867,0.0530298444196794,0.0947151518211288,0.0628551589857269
7,0.048257668463094,0.0392758098982176,0.0734648297346845,0.048980290607936,0.0873606171176466
8,0.0227646510631911,0.056512187085269,0.0366728674336605,0.0690113000940534,0.0436906733628851
9,0.0335777854234883,0.0280797654213204,0.0529279999140065,0.0350072995923607,0.0632399047727968
10,0.0167566408723726,0.0410109396484641,0.0267273023994231,0.050904725617414,0.0320197993924585
11,0.0248684042651203,0.0206846270177756,0.039381287166349,0.0258683578512566,0.0471360001802209
12,0.0125600216983937,0.0306896325044057,0.0199848328753668,0.0383430874679976,0.0239157386337036
13,0.0188283394108556,0.0156175222874372,0.029835791561073,0.0195528635359119,0.0357372750137519
14,0.0095869364372187,0.0233978019803699,0.0151922601364496,0.0293233657747519,0.0182376661948453
15,0.0144479916662273,0.0119060819650242,0.0228423451803899,0.0149425215645359,0.0274502898880536
16,0.00735381548207392,0.0179865073095933,0.0116528415063349,0.0225334107993886,0.013987042222552
17,0.011147271267697,0.00918834752687159,0.0176461260072645,0.0115227305128092,0.0211768089635614
18,0.00570064526391345,0.0139196344208337,0.00902323362862678,0.0174763539192269,0.0108410384081111
19,0.00865380496884716,0.00711103732607254,0.0136880313302633,0.00894360408495187,0.0164538890123139
20,0.0044267796818071,0.0107855193591917,0.00699955191076329,0.0135766011407739,0.00841773459437245
21,0.00672176467964525,0.00552086809876151,0.0106228327335712,0.0069428683750834,0.0127843390851957
22,0.00343547827045498,0.00839449456989783,0.00543203894103483,0.0105450153493168,0.00653766999948369
23,0.00522500291729122,0.0042980530593022,0.00826369671295191,0.00539051175961969,0.00993530919191321
24,0.00267619709644951,0.0065377256501814,0.00423272947212872,0.00820383105089473,0.00508347138941012
25,0.00407383950995849,0.00334730089765467,0.00644261859846817,0.0042046541113927,0.00774049652603992
26,0.0020874959848613,0.00509536465295723,0.00330106455773038,0.00640358080566794,0.00396827042262982
27,0.0031798765678932,0.00261075096013319,0.00502792763931204,0.0032834038130658,0.00604563654342838
28,0.00163072235501394,0.00397709691836989,0.00257814121430622,0.00500330321846232,0.00310108774028373
29,0.00248545692337498,0.00203961023802401,0.00392910021602777,0.0025670537138166,0.00472684192863737
30,0.00127551960198152,0.00310878492582589,0.00201616121666404,0.00391349953512143,0.00242609372954139
