0,1,1,1
0.05,0.942274887368411,0.92659136679041,0.955681367236904
0.1,0.893818925937234,0.867829542119736,0.919578347515595
0.15,0.852953151762729,0.820474795494607,0.890445802223204
0.2,0.818411017325162,0.782251473865757,0.867358483366725
0.25,0.789223507580989,0.751528270579558,0.849631965906382
0.3,0.764641288075013,0.727120539029052,0.836769347866119
0.35,0.744080798376066,0.70816426435148,0.828425430735266
0.4,0.727086263979322,0.694033964666571,0.824383310958374
0.45,0.713302567904572,0.684288675023491,0.824540313964436
0.5,0.702455720421193,0.678636712289983,0.82890152911989
0.55,0.694338786191387,0.676913707345551,0.837580173971946
0.6,0.68880184777445,0.679070715580518,0.850804834860217
0.65,0.685745061091947,0.685170767221919,0.868934459430733
0.7,0.68511418618215,0.695393396295553,0.892482978792731
0.75,0.686898213470488,0.710047762960916,0.922156828957922
0.8,0.691128889640227,0.729596196796081,0.958910761729294
0.85,0.697882104643222,0.754691622586296,1.00403077316363
0.9,0.707281253763007,0.786234816987277,1.05925882325842
0.95,0.719502856248602,0.8254615390909,1.12698439685201
1,0.734784918232645,0.874076712960688,1.21054720839044
