0,1,1,1,1,1
0.05,0.958455504223206,0.967754704379499,0.989026652082281,1.00364857397126,1.02848383601452
0.1,0.923087485822899,0.944089787154086,0.980847012976971,1.00937617779858,1.05248614431762
0.15,0.893176331256616,0.927048116195403,0.975522284847308,1.01695145670759,1.07361988693769
0.2,0.86810328746153,0.915301085733203,0.973044770064377,1.02629764469065,1.0931526026762
0.25,0.847344865761799,0.907942765848574,0.973385475160809,1.03744487729736,1.11209480068746
0.3,0.83046376920826,0.904358748927289,0.976522004911999,1.05050038629104,1.13127094067116
0.35,0.817099081402987,0.904141203381131,0.982455077164203,1.06563101554066,1.15137606080324
0.4,0.806957012449662,0.907033358866124,0.991218693998292,1.08305445285566,1.17302135407706
0.45,0.799802765751133,0.912893261304408,1.00288706942744,1.10303689842597,1.19677179513634
0.5,0.79545372585398,0.921670517965001,1.0175802828292,1.12589583148548,1.22317860700833
0.55,0.793773997657037,0.933392115234831,1.03546998449376,1.15200724661825,1.25280909978955
0.6,0.794670260563582,0.94815488446995,1.05678614560284,1.18181731802253,1.28627630357318
0.65,0.798088890677515,0.966123179265529,1.08182572138841,1.21585900187219,1.32427092119371
0.7,0.804014326299985,0.987531026765919,1.11096413647773,1.25477468899042,1.36759851677991
0.75,0.812468696164227,1.01268856484758,1.14467069629243,1.29934677285101,1.41722564872212
0.8,0.823512793437448,1.04199307771009,1.1835294026377,1.3505390405803,1.47434004833009
0.85,0.837248564838362,1.07594548655055,1.2282672703511,1.40955334262967,1.54043228762506
0.9,0.853823402465979,1.11517384700404,1.27979322887071,1.47790840894081,1.61741029967619
0.95,0.873436693039665,1.16046640656492,1.33925226872273,1.5575515844142,1.70776476981545
1,0.896349324348776,1.2128183422314,1.40810205157207,1.651020803485,1.81481500580323
