0,1.9004461892992,2.75117107656273,3.2503096943499,3.95269350456704,4.3744429023037
0.0375,1.89335367263782,2.74070787664446,3.23328617260949,3.91689710893734,4.31262271511661
0.075,1.88262008053157,2.72496438802057,3.21144530194929,3.87749608500737,4.25291383100183
0.1125,1.86837745592078,2.70428053352914,3.18481923136912,3.8344719152883,4.19392564861215
0.15,1.85076577902224,2.67893492300484,3.15346419832762,3.78777596471533,4.13455787482244
0.175,1.8372250080099,2.65956411019777,3.12996883640693,3.75457319052772,4.09432771628869
0.2,1.8222964690041,2.63828491259677,3.10442777390815,3.71968723418313,4.05332013171693
0.2125,1.81432598493357,2.62694675739092,3.09089810737402,3.70160596653332,4.03246553153114
0.225,1.80602569494494,2.61515140399214,3.07686678045033,3.68309535438818,4.01134869246221
0.25,1.78845897302986,2.59021309708148,3.04731285104627,3.64477474355918,3.968251756391
0.2875,1.75978183755476,2.5495211913269,2.99930673544741,3.58400401966688,3.90119379735767
0.325,1.72845533492377,2.50501452439094,2.94697793842687,3.51922322665283,3.83089173131072
0.35,1.70617955940619,2.47329045561104,2.9097408465555,3.47377670166024,3.7820580540127
0.3875,1.67080058591687,2.42272024640998,2.85043632360682,3.40217667902215,3.70565595954157
0.425,1.63321052222694,2.36868099913735,2.78709009627321,3.32641943725014,3.62526930277053
0.4625,1.59357578292788,2.31129808236104,2.71981536804356,3.24646890154832,3.54070821250798
0.5,1.55206305721917,2.25069846426106,2.64873040104064,3.16230028487393,3.45181703949944
0.5375,1.50883871509959,2.18701269179763,2.57395912073173,3.0739002272284,3.35846788065497
0.575,1.46406815538671,2.12037662206333,2.49563169038896,2.98126700641153,3.26055527393718
0.6125,1.41791508034691,2.05093298031674,2.41388499459742,2.88441080702267,3.15799184733467
0.65,1.37054068367801,1.97883280005599,2.32886297524061,2.78335416673951,3.05070476059037
0.6875,1.32210274032696,1.90423678297273,2.24071676726857,2.67813253382879,2.93863283957896
0.725,1.27275458830818,1.82731659944766,2.14960458573298,2.56879498236458,2.82172435306111
0.7625,1.22264399446724,1.74825613196884,2.05569131415788,2.45540511667707,2.69993542555267
0.8,1.17191189818272,1.66725264330061,1.95914774505118,2.33804219226132,2.57322913054113
0.8375,1.12069102950701,1.58451782653132,1.86014942318855,2.21680248693918,2.44157535765105
0.875,1.0691044014427,1.50027866380803,1.75887504417611,2.09180091451745,2.30495160504393
0.9125,1.01726368019929,1.41477798239151,1.65550436725727,1.96317285766035,2.16334491451379
0.95,0.965267442694583,1.3282745482735,1.55021561146718,1.83107615410012,2.01675524044744
0.975,0.930558864674025,1.27018328397168,1.47904351251209,1.74117365363309,1.91626846426834
1,0.89583939889173,1.21185261577791,1.40714576732646,1.64987048691742,1.81358580535802
